region_name,state_abbr,city_name,total_revenue,num_orders
Southeast,MG,canaa,69.54,1
South,RS,padre gonzales,69.53999999999999,1
Southeast,SP,balbinos,69.29,1
Northeast,PB,são bentinho,69.15,1
Southeast,ES,pacotuba,69.14,1
Southeast,MG,monsenhor paulo,69.12,1
Northeast,PB,teixeira,69.05,1
South,RS,gramado xavier,68.97,1
Northeast,SE,indiaroba,68.8,1
Southeast,MG,pratapolis,68.62,1
South,PR,santa lúcia,68.49,1
South,RS,selbach,68.13,1
South,RS,cerro grande,68.02,1
South,PR,fenix,67.92,1
South,SC,rio dos cedros,67.82,1
South,RS,tiradentes do sul,67.7,1
Central-West,GO,nova roma,67.59,1
South,SC,calmon,67.5,1
Central-West,MT,ribeirão cascalheira,67.39,1
Southeast,ES,araguaia,67.23,1
South,PR,vitorino,67.23,1
South,RS,nova brescia,66.82,1
Northeast,BA,baixa grande,66.24,1
Central-West,MS,ribas do rio pardo,66.13,1
Central-West,GO,nova américa,66.11,1
Southeast,MG,amparo da serra,66.06,1
North,PA,ourem,66.05,1
South,SC,santa terezinha,66.00999999999999,1
Southeast,ES,quilometro 14 do mutum,66.00999999999999,1
Northeast,BA,ibiajara,65.8,1
Northeast,BA,mansidão,65.78999999999999,1
South,SC,lebon regis,65.67,1
Northeast,PE,terezinha,65.62,1
South,RS,machadinho,65.6,1
Northeast,PE,cupira,65.53,1
Northeast,BA,varzedo,65.53,1
South,RS,jacutinga,65.5,1
Southeast,SP,bandeirantes d'oeste,65.09,1
North,PA,igarapé-miri,65.03,1
Southeast,RJ,pureza,65.0,1
South,RS,pinto bandeira,65.0,1
South,RS,almirante tamandare do sul,65.0,1
Southeast,MG,patis,65.0,1
Northeast,PE,sao benedito do sul,64.83,1
South,PR,campo magro,64.75999999999999,1
Northeast,PI,marcos parente,64.5,1
South,RS,unistalda,64.47,1
Southeast,MG,caparao,64.42,1
Southeast,MG,miradouro,64.42,1
North,PA,ulianopolis,64.4,1
Southeast,SP,santo andré,64.37,1
Northeast,MA,arame,64.14,1
North,AP,porto grande,64.14,1
Southeast,MG,baguari,64.1,1
Southeast,SP,elisiario,64.1,1
South,PR,foz do jordão,64.1,1
South,RS,vitória das missões,64.0,1
Central-West,GO,damianopolis,63.839999999999996,2
Northeast,AL,traipu,63.790000000000006,1
South,SC,iomerê,63.79,1
South,PR,guaraquecaba,63.37,1
South,PR,são sebastião da amoreira,63.230000000000004,1
Northeast,CE,pindoretama,63.17999999999999,1
North,RO,mutum parana,62.57,1
Northeast,SE,santo amaro das brotas,62.28,1
Northeast,RN,sao rafael,62.28,1
Central-West,GO,formoso,61.93,1
Northeast,BA,ribeira do amparo,61.79,1
Southeast,MG,ubai,61.730000000000004,1
Northeast,CE,lagoa do mato,61.620000000000005,1
Central-West,GO,crominia,61.0,1
North,TO,novo jardim,60.98,1
South,SC,agrolândia,60.91,1
Southeast,SP,tuiuti,60.85,1
Northeast,RN,florania,60.34,1
Southeast,SP,cubatao,60.25,1
South,RS,segredo,60.14,1
Northeast,MA,bom jardim,60.05,1
Northeast,BA,belmonte,60.05,1
Central-West,MT,nobres,59.910000000000004,1
Northeast,MA,peri mirim,59.83,1
South,SC,ponte alta do norte,59.46,1
Northeast,MA,sitio novo,59.14,1
Southeast,SP,queiroz,58.9,1
Central-West,GO,mutunópolis,58.56,1
South,RS,alegria,58.28,1
Southeast,MG,desterro de entre rios,58.28,1
Northeast,SE,malhador,58.14,1
Southeast,MG,cedro do abaete,58.09,1
North,PA,santo antonio do taua,57.739999999999995,1
Southeast,MG,corrego danta,57.62,1
Southeast,SP,florínia,57.61,1
South,RS,barao,57.53,1
Southeast,ES,ibiraçu,57.5,1
Southeast,MG,natércia,57.5,1
Northeast,CE,mauriti,57.28,1
North,TO,nova olinda,56.79,1
Northeast,BA,capela do alto alegre,56.78,1
Northeast,BA,igapora,56.78,1
Northeast,BA,itaju do colônia,56.69,1
Southeast,SP,agisse,56.37,1
Northeast,AL,vicosa,56.05,1
South,RS,itatiba do sul,55.95,1
South,SC,macieira,55.56,1
Southeast,MG,conceicao da ibitipoca,55.09,1
Southeast,MG,coimbra,55.01,1
Central-West,MS,inocencia,54.82,1
Northeast,CE,coreau,54.81,1
Northeast,AL,são brás,54.739999999999995,1
North,TO,combinado,54.629999999999995,1
Northeast,CE,ibicuitinga,54.62,1
Southeast,MG,virginia,54.129999999999995,1
Southeast,MG,açucena,54.11,1
Northeast,RN,santa maria,53.98,1
Northeast,PI,caxingo,53.84,1
Northeast,BA,jussiape,53.79,1
Central-West,MS,sanga puita,53.69,1
Central-West,GO,jandaia,53.4,1
Central-West,MS,paraíso das águas,53.34,1
Northeast,AL,cacimbinhas,53.3,1
Southeast,MG,tapuirama,53.230000000000004,1
Southeast,MG,muriae,53.22,1
Southeast,MG,joaima,53.0,1
Northeast,BA,gongogi,52.129999999999995,1
Southeast,MG,vermelho novo,52.099999999999994,1
Northeast,BA,igrapiúna,52.05,1
South,RS,guabiju,51.83,1
Northeast,RN,sao joao do sabugi,51.739999999999995,1
Northeast,BA,antonio goncalves,51.69,1
South,PR,alexandra,51.31,1
Central-West,MT,apiacás,51.12,1
Southeast,MG,divino das laranjeiras,51.099999999999994,1
South,PR,boa esperança do iguaçu,51.0,1
Northeast,BA,acajutiba,50.95,1
Northeast,PI,simplício mendes,50.75,1
Central-West,GO,morro agudo de goias,50.68,1
North,PA,tomé-açu,50.62,1
Southeast,MG,santa maria do salto,50.480000000000004,1
South,RS,monte bonito,50.34,1
Southeast,MG,miravania,50.1,1
Northeast,MA,amapá do maranhão,50.05,1
Northeast,PE,vertentes,49.62,1
Southeast,RJ,jamapara,49.6,1
South,RS,picada cafe,49.6,1
South,SC,arvoredo,49.4,1
South,SC,santa cruz do timbo,49.31,1
South,RS,coqueiros do sul,49.06,1
Central-West,MS,prudêncio thomaz,49.040000000000006,1
Northeast,RN,jardim de piranhas,48.739999999999995,1
Southeast,SP,gabriel monteiro,48.72,1
Northeast,BA,cabaceiras do paraguacu,48.69,1
Southeast,MG,indianopolis,48.31,1
Central-West,MS,guia lopes da laguna,48.22,1
Central-West,GO,buriti alegre,48.22,1
Southeast,MG,antônio carlos,48.209999999999994,1
South,RS,colinas,48.09,1
South,SC,dona emma,47.81,1
South,RS,paraíso do sul,47.29,1
South,PR,rosario do ivai,47.230000000000004,1
Central-West,MT,vila bela da santissima trindade,46.78,1
Southeast,RJ,barao de juparana,46.72,1
Northeast,PI,várzea grande,46.65,1
Southeast,SP,parisi,46.34,1
Central-West,GO,novo planalto,46.29,1
Northeast,BA,piraí do norte,46.28,1
Southeast,SP,turmalina,46.230000000000004,1
South,RS,boa vista do sul,46.22,1
South,PR,corumbatai do sul,45.78,1
Northeast,PI,rio grande do piauí,45.7,1
North,TO,pium,45.629999999999995,1
Southeast,MG,centralina,45.089999999999996,1
Southeast,MG,santa rita de jacutinga,45.089999999999996,1
South,RS,marques de souza,45.0,1
South,PR,sulina,45.0,1
Northeast,AL,santa luzia do norte,44.95,1
Northeast,BA,são félix,44.69,1
South,PR,jussara,44.589999999999996,1
Southeast,MG,senhora dos remedios,44.51,1
Southeast,MG,pescador,44.42,1
Central-West,MS,eldorado,44.129999999999995,1
South,PR,icaraíma,43.95,1
Northeast,CE,viçosa do ceará,43.79,1
Northeast,CE,pires ferreira,43.79,1
Central-West,GO,flores de goias,43.22,1
Southeast,MG,minduri,43.18,1
North,PA,medicilândia,43.14,1
South,PR,laranjal,43.089999999999996,1
Central-West,GO,turvelândia,42.4,1
Southeast,MG,silveira carvalho,42.269999999999996,1
Northeast,CE,porteiras,42.18,1
Central-West,MT,nova guarita,41.79,1
Northeast,PI,francisco santos,41.7,1
Northeast,BA,sátiro dias,41.29,1
Northeast,RN,monte alegre,41.14,1
Southeast,MG,morro vermelho,40.989999999999995,1
Southeast,SP,fernao,40.85,1
Northeast,CE,missão velha,40.62,1
Northeast,PI,demerval lobao,40.379999999999995,1
Northeast,BA,ipecaetá,40.19,1
South,SC,uniao do oeste,40.089999999999996,1
South,SC,leoberto leal,40.089999999999996,1
Northeast,BA,monte santo,40.0,1
Southeast,MG,sobralia,40.0,1
Southeast,SP,boracéia,39.96,1
South,RS,sério,39.69,1
North,PA,tracuateua,39.61,1
Southeast,MG,santana do capivari,39.519999999999996,1
Southeast,MG,delfim moreira,39.37,1
South,RS,sertão santana,39.129999999999995,1
Northeast,PI,nova santa rita,38.82,1
Southeast,MG,pedra menina,38.5,1
Southeast,RJ,cambiasca,38.089999999999996,1
Northeast,PI,joaquim pires,37.81,1
South,RS,vista alegre,37.1,1
South,RS,pareci novo,37.1,1
South,RS,vale do sol,37.089999999999996,1
Southeast,RJ,duas barras,36.95,1
Northeast,BA,joão dourado,36.69,1
Northeast,BA,nova redencao,36.69,1
South,RS,faxinalzinho,35.95,1
Southeast,MG,desterro do melo,35.86,1
South,RS,pinhal da serra,35.0,1
South,SC,presidente castello branco,35.0,1
Southeast,SP,nova independência,34.86,1
Northeast,BA,brejolândia,34.78,1
Southeast,SP,nova luzitania,34.75,1
South,SC,caxambu do sul,34.6,1
South,PR,barracão,34.51,1
Central-West,GO,jardim abc de goias,34.089999999999996,1
South,PR,balsa nova,33.97,1
South,RS,uniao da serra,33.6,1
Central-West,GO,cabeceiras,33.13,1
Central-West,GO,montividiu do norte,33.089999999999996,1
Southeast,MG,uruana de minas,33.0,1
South,RS,travesseiro,32.71,1
South,PR,tupassi,32.379999999999995,1
South,RS,agudo,32.1,1
South,RS,presidente lucena,32.089999999999996,1
Central-West,GO,trombas,32.07,1
Southeast,SP,aparecida d'oeste,31.75,1
Southeast,MG,tuparece,31.73,1
Central-West,GO,cezarina,31.72,1
Southeast,RJ,boa ventura,31.689999999999998,1
North,PA,senador jose porfirio,31.63,1
South,PR,leopolis,31.38,1
South,RS,liberato salzano,31.22,1
South,RS,vicente dutra,31.22,1
Southeast,MG,são bento abade,31.1,1
Southeast,MG,crucilandia,30.47,1
Northeast,BA,canápolis,30.439999999999998,1
South,RS,estrela velha,30.0,1
Southeast,MG,estiva,29.130000000000003,1
Southeast,MG,ponto do marambaia,28.799999999999997,1
South,PR,reserva do iguaçu,28.52,1
Southeast,SP,ibitiuva,27.689999999999998,1
South,PR,ouro verde do oeste,27.380000000000003,1
Southeast,MG,nova resende,26.09,1
South,PR,planaltina do paraná,25.85,1
Central-West,GO,bom jardim de goias,25.1,1
Northeast,BA,érico cardoso,24.88,1
Southeast,MG,santo antônio do rio abaixo,24.23,1
Southeast,RJ,santa maria,24.11,1
South,PR,tamboara,24.09,1
Southeast,MG,jenipapo de minas,22.58,1
South,PR,sabáudia,20.42,1
